Date,Close,High,Low,Open,Volume,RSI_14,RSI_7,RSI_21,STOCH_K,STOCH_D,WILLIAMS_R,ROC_10,ROC_20,CCI,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,MACD,MACD_SIGNAL,MACD_HISTOGRAM,ADX,ADX_POS,ADX_NEG,BB_HIGH,BB_LOW,BB_MID,BB_WIDTH,BB_PERCENT,ATR,RETURN_1D,RETURN_3D,RETURN_7D,RETURN_14D,RETURN_30D,LOG_RETURN_1D,LOG_RETURN_7D,VOLATILITY_7D,VOLATILITY_14D,VOLATILITY_30D,PRICE_POSITION_14D,DIST_SMA_20,DIST_SMA_50,DIST_SMA_200,SMA_CROSS_20_50,SMA_CROSS_50_200,EMA_CROSS_12_26,VOLUME_SMA_20,VOLUME_RATIO,BODY_SIZE,UPPER_WICK,LOWER_WICK,BULLISH_CANDLE,YEAR,MONTH,DAY,DAY_OF_WEEK,QUARTER,IS_WEEKEND,IS_MONDAY,IS_FRIDAY,MONTH_SIN,MONTH_COS,DAY_OF_WEEK_SIN,DAY_OF_WEEK_COS,BULL_MARKET_20,BULL_MARKET_50,BULL_MARKET_200,STRONG_UPTREND,STRONG_DOWNTREND,HIGH_VOLATILITY,LOW_VOLATILITY,MOMENTUM_REGIME,TARGET,TARGET_2D,TARGET_STRONG
2020-07-28,10912.8232421875,11204.3271484375,10632.6318359375,11017.4638671875,28766551142,81.72498117191765,89.99588574364518,74.168077191669,82.55542928271575,85.31765049594186,-17.444570717284247,19.148111544935592,15.74499153927765,283.49773546546317,10204.573828125,9785.42412109375,9502.509423828125,9408.4915625,9197.584331054688,8641.347541503907,9896.954471908499,9602.00843760081,9423.36200192553,294.946034307688,112.35404679039128,182.59198751729673,29.641125242328236,48.52070048549956,5.457105858703889,10547.929208732257,8457.089638923993,9502.509423828125,22.003025480462618,1.174520340405029,288.3372393665477,-0.007101328925793737,0.1276940679543106,0.16404842349673987,0.1806308280853426,0.19349541622646016,-0.007126663372121388,0.15190394938616728,0.039958656379860916,0.029928501329425004,0.0226991109425805,0.8255542928271575,0.1484148823702217,0.1598908464438027,0.2628612828929543,1,1,1,17658186159.45,1.629077351560552,0.009588776678382684,0.01712327571912022,0.0256754278917318,0,2020,7,28,1,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,1,1,1,0,1,0,2,1,1,0
2020-07-29,11100.4677734375,11304.3974609375,10856.1416015625,10912.953125,24617249715,83.23553780764826,91.24338988837152,75.70808812457858,90.79511297832472,86.47959893646811,-9.204887021675281,20.8435494723364,19.643310307864557,230.38699328544365,10517.2888671875,9976.88916015625,9593.634423828125,9434.5869140625,9239.769423828126,8656.662192382813,10082.110364451422,9713.005425440566,9489.130855710315,369.10493901085647,163.70422523448434,205.40071377637213,33.29055265820285,45.722591327860854,4.874215825525701,10842.75325365747,8344.51559399878,9593.634423828125,26.040575962053648,1.1031585280862501,299.75999793858,0.017194865809297744,0.12067447042465496,0.1653589942640803,0.207512749024934,0.20777320355503703,0.01704870717725163,0.153029189132234,0.039929828291507596,0.02950297621716403,0.022787209726506125,0.9079511297832472,0.15706595467790468,0.17657167977242977,0.28230344753489917,1,1,1,17989013519.0,1.3684602376333341,0.016892499691428052,0.018371269721442447,0.00511793958570334,1,2020,7,29,2,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,1,1,1,0,1,0,2,1,1,0
2020-07-30,11111.2138671875,11169.3564453125,10895.455078125,11099.8330078125,22857247901,83.32056540384627,91.31574305141868,75.79485993967347,91.27916203777178,88.2099014329374,-8.720837962228218,21.245452316362883,19.748294453327837,174.09080295309818,10804.108984375,10171.58740234375,9685.254736328125,9459.409296875,9282.078330078126,8671.255791015625,10240.433980256972,9816.576421125523,9552.741954199617,423.8575591314493,215.73489201387736,208.12266711757195,36.67930668722928,42.71992133726898,4.554118885218298,11087.93325050353,8282.576222152718,9685.254736328125,28.96523741216929,1.0082986288193254,297.91295288493137,0.0009680757576464583,0.010949159343325965,0.1597046300394107,0.21670357201022616,0.2159358917979055,0.0009676074745081875,0.1481653434183649,0.040314761949966596,0.02916545433722924,0.022694953674520936,0.9127916203777178,0.14722990460031876,0.17462026628430058,0.2813846269763995,1,1,1,18288874133.8,1.249789775673348,0.0010242678712727138,0.005232783638221627,0.018393843564747502,1,2020,7,30,3,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,1,1,1,0,1,0,2,1,1,0
2020-07-31,11323.466796875,11415.8642578125,10987.0537109375,11110.2109375,23160469766,84.94478582167075,92.70476915020963,77.46433426644911,96.01431249997367,92.69619583869003,-3.9856875000263283,20.785092738090093,22.54374418404342,155.86208692131734,11087.7689453125,10366.4453125,9789.4107421875,9499.4430078125,9324.140922851562,8687.152153320312,10407.054413582822,9928.197930440298,9622.182144108456,478.85648314252467,268.35921023960685,210.4972729029178,39.98931227717568,44.19191131497768,4.10014400790619,11345.454518947818,8233.366965427182,9789.4107421875,31.790346073733367,0.9929347353843103,307.26278102707914,0.0191025870102548,0.037629451661968405,0.18733294981720872,0.23734903734126878,0.2270337853532427,0.01892242337372686,0.1717095731930268,0.038663835979375075,0.028963526072579418,0.02280066205215613,0.9601431249997368,0.15670565829631405,0.19201376202398307,0.30347282941821885,1,1,1,18784402099.9,1.2329628402771091,0.018833089123717252,0.008159820891866742,0.010876282747302124,1,2020,7,31,4,3,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,1,1,1,0,1,0,2,1,0,1
2020-08-01,11759.5927734375,11794.775390625,11239.6826171875,11322.5703125,26075670303,87.61376861776526,94.72669654312004,80.38339746715118,98.69555960916392,95.3296780489698,-1.3044403908360773,23.455583017872105,26.76756075499919,155.56306182972364,11241.512890625,10589.86826171875,9913.565380859374,9545.01798828125,9367.439604492187,8701.811293945313,10615.13723817585,10063.856807699349,9706.002168788025,551.2804304765014,324.9434542869858,226.33697618951555,43.26202332634735,47.12860242191208,3.599878968046355,11669.50464499733,8157.626116721419,9913.565380859374,35.424979746000105,1.0256524044652524,324.9649233421092,0.03851523428168302,0.05937812833232403,0.21519635367113366,0.28393289288876034,0.2889470682606088,0.03779203373214687,0.19490567169513298,0.03860974835708714,0.029226015099171807,0.023223731461393178,0.9869555960916392,0.1862122578161783,0.23201368377463097,0.35139597679161116,1,1,1,19365567519.7,1.3464965731819643,0.0371630607757646,0.002991822749761394,0.007048517487759121,1,2020,8,1,5,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,1,1,0,1,0,2,0,0,0
2020-08-02,11053.6142578125,12034.14453125,11018.1298828125,11758.7646484375,27410067336,66.92948323308508,62.18016531846379,65.87929449591584,66.14933007524222,86.95306739479325,-33.85066992475778,15.369281760567558,19.581085379782348,113.70312677410635,11269.67109375,10737.1224609375,10004.065380859374,9576.5847265625,9402.46673828125,8713.044311523438,10682.595241196872,10137.172174374398,9758.849701690946,545.4230668224736,369.03937679408335,176.38369002839028,46.40282574807628,42.559159052602475,2.9019515237056837,11798.706594655436,8209.424167063313,10004.065380859374,35.878238405553034,0.792411895170149,374.32561799177995,-0.060034265575901635,-0.005183916902643526,0.11594426086211507,0.20333485820160302,0.21637997467921588,-0.061911857122825646,0.10970091724774837,0.05134212831335779,0.03587547082706467,0.02633032456333501,0.6614933007524222,0.10491223687534186,0.1542334322123392,0.268628261558769,1,1,1,19860079823.2,1.3801589711628606,0.06379364922442558,0.024913107730158607,0.0032102056551249984,0,2020,8,2,6,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,1,1,0,1,0,1,1,1,0
2020-08-03,11246.3486328125,11453.0791015625,11012.4150390625,11043.7685546875,20271713443,69.0759164292312,65.91065201789297,67.55731880971085,72.69106283063343,79.17865083834651,-27.308937169366576,17.924665090687093,21.671409905768073,89.72096809418437,11298.847265625,10908.06806640625,10104.222119140624,9613.7759375,9439.230864257812,8725.657124023437,10769.326532214662,10219.333393517962,9817.182993107479,549.9931386967,405.2301291746067,144.76300952209334,49.284825882611166,39.02521231977615,2.768671878443199,11940.927356190961,8267.516882090287,10104.222119140624,36.355203110015374,0.8109172039782708,379.0640783137957,0.017436321777176023,-0.006810472927229583,0.02324433963052086,0.2272004149966118,0.23146598018663633,0.017286053356239672,0.02297830461892643,0.03163943263155052,0.035575000936214615,0.026397507313044275,0.7269106283063342,0.11303458101028116,0.16981597094897963,0.2888827136983308,1,1,1,19969413577.25,1.01513814437167,0.01801296445087516,0.01838200784091295,0.002787884018953721,1,2020,8,3,0,3,0,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,1,1,1,0,1,0,1,0,1,0
2020-08-04,11205.892578125,11385.3818359375,11094.1455078125,11246.203125,21250197042,68.0770981957347,64.35609487527356,66.83290910577078,69.48776441832915,69.44271910806826,-30.512235581670858,15.79788571698446,21.898089598251016,79.00636083350552,11317.7830078125,11060.94599609375,10204.87490234375,9648.87974609375,9474.491118164062,8737.041396484376,10836.490539277791,10292.411851637002,9871.642192519932,544.0786876407892,432.99984086784326,111.07884677294595,51.960968864679266,36.847513839032764,2.6141734866354156,12051.377856139034,8358.371948548467,10204.87490234375,36.18864457360859,0.7710576968544156,372.79066758602454,-0.00359726129861071,-0.047084980405375454,0.026855501040696117,0.1953095271453773,0.23495302321411637,-0.0036037470015529804,0.026501220989494725,0.03146682837615483,0.035841773702773395,0.026352109409556165,0.6948776441832915,0.09809210650405388,0.16136721287894498,0.282572906502886,1,1,1,20239686850.6,1.0499271653192621,0.0035972633678186543,0.012420136099572333,0.009972170403510849,0,2020,8,4,1,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,1,1,1,0,1,0,1,1,1,1
2020-08-05,11747.0224609375,11786.6171875,11158.28515625,11203.8232421875,24411254471,73.5800370163889,73.94561199189883,71.17404036449913,88.75217821270833,76.97700182055695,-11.247821787291672,18.594895676193307,28.632608097973765,93.3605796630762,11402.494140625,11245.13154296875,10335.6146484375,9693.05970703125,9514.00533203125,8751.062465820312,10976.572373379284,10400.16078565926,9945.1865167716,576.4115877200238,461.6821902382794,114.7293974817444,54.61007843617466,39.947471559288445,2.3141395656461285,12229.481322426078,8441.747974448923,10335.6146484375,36.64739327863554,0.8726259698966835,391.0436221334513,0.04828976175167332,0.06273135527910356,0.05824571546859958,0.23323616266275926,0.2529522984565573,0.04716003790353572,0.05661255171577878,0.03553456587588089,0.037040535193379236,0.026996953971039503,0.8875217821270833,0.13655770464636768,0.21190035097135787,0.3423538578108356,1,1,1,20674551198.0,1.180739269124327,0.04624143867574155,0.003370618102941811,0.0038765641326496385,1,2020,8,5,2,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,1,1,0,1,0,2,1,0,0
2020-08-06,11779.7734375,11902.3359375,11598.7138671875,11749.87109375,23400740340,73.87358530879385,74.43133539843781,71.41183054676635,90.03517658108116,82.7583730707062,-9.964823418918842,7.177777299950757,28.72110268395371,98.0036440294051,11406.5302734375,11324.02158203125,10467.03369140625,9739.050078125,9553.73248046875,8766.430107421875,11100.141767859393,10502.35431542524,10017.131101898205,597.7874524341532,488.9032426774542,108.88420975669902,57.109946604587286,39.84406716862657,2.183714622816408,12378.653334187606,8555.414048624894,10467.03369140625,36.52648303503318,0.8433579873095854,384.79922557481194,0.002788023660583505,0.04743093266121701,0.06016980487494905,0.2294838313414571,0.2731755653063457,0.002784144331385825,0.05842908857265652,0.035475442284225216,0.037112151958055624,0.026724410914976356,0.9003517658108116,0.12541659698406712,0.20954028811893005,0.3437366514251856,1,1,1,21147359677.55,1.106556123166628,0.0025384481211504625,0.0104044870345156,0.012831929863888777,1,2020,8,6,3,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,1,1,1,0,1,0,2,0,0,0
2020-08-07,11601.47265625,11898.0380859375,11408.59375,11778.89453125,23132312867,69.3556219982733,66.55110025187298,68.19604113728673,82.72030676744043,87.16922052040997,-17.279693232559563,6.310460627642849,26.66690621255874,82.2565774643354,11516.101953125,11392.8865234375,10589.155322265626,9782.84271484375,9581.736826171875,8781.1492578125,11177.269596842563,10583.770488819666,10079.262143245334,593.4991080228974,509.8224157465429,83.67669227635452,58.308083278301815,36.29307639906294,5.450966310163463,12462.616227075048,8715.694417456203,10589.155322265626,35.38452025290686,0.7701730608270558,392.273876315004,-0.01513618086086388,0.035301077122335656,0.0245513025614843,0.21648352030939066,0.23049033658832307,-0.015251902049187646,0.024254763149741912,0.036192027688482474,0.03765327990963178,0.026983342111089242,0.8272030676744043,0.09559944142624793,0.18589994691898687,0.321179303031239,1,1,1,21691345247.15,1.066430532704712,0.015293047723938602,0.010269692324216652,0.016625381273996397,0,2020,8,7,4,3,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,1,1,1,0,1,0,1,1,1,0
2020-08-08,11754.0458984375,11800.064453125,11558.431640625,11604.5537109375,17572057837,70.99056495982934,69.7485350379537,69.43280681575874,88.23755930001379,86.9976808828451,-11.76244069998622,5.887843092197955,27.958628052310175,82.52751974745749,11617.64140625,11458.2443359375,10717.566748046875,9832.16326171875,9612.691748046875,8796.190014648437,11266.004412472554,10670.457556198764,10144.939937566594,595.5468562737897,526.9673038519923,68.57955242179742,59.420638761036734,34.65119644785446,5.204367421687827,12540.04317346196,8895.09032263179,10717.566748046875,34.009145326707774,0.7843600981435351,381.513800328218,0.013151196120374076,0.0005978908717809706,-0.00047168937792885224,0.21462315845900903,0.2668772068910312,0.013065469924046941,-0.00047180065835805116,0.03332069254097522,0.03765566880938849,0.026640442027837028,0.8823755930001378,0.09670843902880372,0.1954689507853827,0.3362655739431843,1,1,1,21922997999.8,0.8015353482749169,0.012718360026131295,0.003915124637518847,0.0039239314454805,1,2020,8,8,5,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,1,1,0,1,0,2,0,1,0
2020-08-09,11675.7392578125,11806.056640625,11548.7841796875,11737.3251953125,17489608833,68.95710458340814,65.97238656977476,68.00761505329938,83.17484214681252,84.7109027380889,-16.82515785318748,5.08068152924406,27.405547617248743,76.5225333383151,11711.6107421875,11514.696875,10843.142138671876,9879.03123046875,9640.801474609376,8811.164331054688,11329.040542524854,10744.92286742941,10204.971283458592,584.1176750954437,538.3973781006825,45.720296994761156,60.39340239514115,32.942382808897605,5.132640803039034,12563.43060443022,9122.853672913532,10843.142138671876,31.730442038990986,0.7419934608971513,372.63941894316673,-0.006662100973708895,-0.008831594278062682,0.05628249597730384,0.1787523892349825,0.2583232393120285,-0.006684391826167338,0.054755664638300144,0.02101885952007134,0.037968896582456994,0.026740089820056163,0.8317484214681252,0.07678559484811891,0.1818708722979204,0.3251074227116276,1,1,1,22109698234.15,0.7910378806521229,0.005274692774488901,0.005886688953464787,0.010873408126175094,0,2020,8,9,6,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,1,1,0,1,0,1,1,0,0
